screen_size,rear_camera_mp,front_camera_mp,ram,battery,weight,normalized_used_price
15.8,12.0,8.0,2.0,5000.0,188.0,4.406475315
16.23,12.0,20.0,8.0,4000.0,196.0,5.176996831
16.23,12.0,32.0,6.0,4030.0,179.0,4.80557721
16.59,12.0,20.0,6.0,4500.0,200.0,4.891175854
16.23,12.0,20.0,8.0,4000.0,205.0,5.241905733
15.47,12.0,32.0,4.0,4030.0,173.8,4.924496264
13.84,13.0,5.0,2.0,4000.0,165.0,4.049870072
15.32,12.0,13.0,3.0,4000.0,190.0,4.626050664
16.23,12.0,16.0,6.0,4000.0,191.0,5.117993812
16.23,12.0,16.0,6.0,4000.0,191.0,4.946914217
15.21,12.0,5.0,3.0,4000.0,180.0,4.435567402
15.32,12.2,8.0,6.0,3700.0,193.0,4.600559573
12.88,12.2,8.0,6.0,2800.0,162.0,5.037342137
15.24,12.2,8.0,4.0,3700.0,167.0,4.777778051
12.85,12.2,8.0,4.0,3000.0,147.0,4.745106026
16.84,13.0,16.0,6.0,4300.0,203.0,4.714114273
15.37,13.0,8.0,4.0,3750.0,188.0,4.5582882
16.69,13.0,8.0,8.0,4000.0,190.0,5.557214088
16.69,13.0,8.0,8.0,4000.0,186.0,5.24528572
16.59,13.0,32.0,6.0,4000.0,185.0,5.381094793
15.37,13.0,16.0,8.0,4000.0,190.0,5.122176669
16.74,13.0,16.0,4.0,4000.0,196.8,4.752986561
16.74,13.0,16.0,8.0,4000.0,202.0,5.030503279
15.9,13.0,32.0,8.0,4000.0,182.0,5.334167019
15.9,13.0,32.0,6.0,3750.0,174.0,5.109756385
15.77,13.0,32.0,4.0,3400.0,164.0,3.902982261
16.69,10.5,16.0,8.0,4000.0,178.0,4.821732126
16.59,10.5,32.0,8.0,4000.0,180.0,5.197446756
16.71,10.5,16.0,8.0,4200.0,209.0,5.482844822
15.27,10.5,32.0,6.0,3800.0,175.0,5.07704706
15.34,10.5,16.0,6.0,4200.0,183.0,4.69015451
20.32,10.5,16.0,8.0,4500.0,300.0,5.959251225
15.62,10.5,32.0,6.0,3340.0,152.9,5.062468443
15.47,13.0,8.0,3.0,3020.0,150.0,4.255470856
16.69,13.0,16.0,8.0,4100.0,197.0,4.965149664
16.74,13.0,16.0,6.0,4000.0,206.0,5.019661105
16.59,13.0,16.0,8.0,4500.0,198.0,5.327536305
16.59,13.0,16.0,8.0,4500.0,198.0,5.036952602
15.9,13.0,32.0,6.0,3750.0,174.0,4.919761924
16.74,13.0,16.0,4.0,4000.0,196.8,4.765757251
17.83,13.0,24.0,8.0,4200.0,233.0,5.299366816
14.5,13.0,5.0,2.0,3020.0,146.0,4.240607069
15.32,8.0,16.0,4.0,4050.0,164.0,4.708628894
16.23,8.0,32.0,6.0,4000.0,185.0,5.298817242
15.44,5.0,16.0,6.0,4300.0,180.0,4.913242948
15.34,8.0,32.0,6.0,4000.0,192.0,5.524177225
15.77,8.0,13.0,6.0,3550.0,181.0,4.602667056
15.37,13.0,16.0,4.0,4000.0,210.0,4.799090879
15.29,13.0,8.0,2.0,4000.0,183.6,4.465563232
12.83,13.0,5.0,2.0,3000.0,140.0,4.275137173
15.32,13.0,25.0,4.0,4000.0,188.0,4.948334268
15.29,13.0,8.0,4.0,4000.0,186.0,4.598346961
15.27,13.0,8.0,2.0,3000.0,149.7,4.21980178
16.23,13.0,25.0,4.0,4000.0,190.0,4.835329072
15.32,13.0,12.0,4.0,3500.0,176.0,4.789489745
12.83,13.0,5.0,2.0,3000.0,159.0,3.037353948
15.34,48.0,25.0,4.0,3600.0,165.0,5.331026541
15.32,13.0,25.0,4.0,3500.0,180.0,4.77474417
14.5,8.0,5.0,1.0,3000.0,155.0,3.879086505
15.29,13.0,5.0,2.0,4000.0,183.0,4.145671189
15.32,5.0,20.0,4.0,3500.0,180.0,4.789406575
15.32,5.0,8.0,3.0,3500.0,180.0,4.145354483
5.28,2.0,0.0,0.03,1500.0,118.0,3.444576105
14.5,13.0,5.0,2.0,3000.0,153.0,4.022311359
15.37,8.0,32.0,8.0,4025.0,171.0,5.613930704
15.37,8.0,16.0,8.0,4000.0,200.0,5.334359958
15.37,8.0,8.0,3.0,5000.0,195.0,4.54361388
15.37,8.0,16.0,4.0,5000.0,195.0,4.638024523
15.37,8.0,16.0,8.0,4000.0,189.0,5.091047164
16.59,8.0,16.0,8.0,4000.0,195.0,4.655958353
15.37,8.0,13.0,3.0,5000.0,192.0,4.653674595
15.42,8.0,32.0,6.0,4500.0,185.0,5.214120208
15.34,8.0,8.0,3.0,5000.0,197.0,4.302712828
15.34,8.0,20.0,4.0,5000.0,185.0,4.780299272
15.34,8.0,8.0,2.0,4000.0,177.0,4.186467851
15.34,8.0,32.0,6.0,6000.0,191.0,4.754968551
15.47,8.0,13.0,12.0,5000.0,222.0,5.623042302
15.47,8.0,13.0,12.0,5000.0,220.0,5.594265183
15.42,8.0,13.0,12.0,4500.0,188.0,5.470967304
15.42,8.0,13.0,8.0,4500.0,186.0,4.606669062
15.29,8.0,13.0,12.0,4000.0,163.0,5.486165291
15.29,8.0,13.0,8.0,4000.0,163.0,5.216022124
15.42,8.0,10.0,8.0,3300.0,183.0,5.47109351
15.32,8.0,13.0,4.0,4050.0,218.0,4.989411658
15.42,8.0,32.0,6.0,4500.0,199.0,5.369800468
15.42,8.0,32.0,6.0,4500.0,186.0,5.199546204
12.88,12.0,5.0,2.0,3000.0,149.0,4.153399325
15.42,12.0,32.0,6.0,4500.0,179.0,5.302010538
15.37,12.0,32.0,4.0,4000.0,172.0,5.069218618
15.37,12.0,8.0,3.0,4000.0,183.0,4.433551152
15.34,12.0,16.0,4.0,6000.0,188.0,4.781641329
15.34,12.0,8.0,3.0,4000.0,169.0,4.414009681
17.86,12.0,9.0,12.0,4235.0,263.0,5.573749717
15.42,12.0,32.0,6.0,4500.0,206.0,5.572306112
15.34,12.0,16.0,3.0,4000.0,169.0,4.76037745
15.34,12.0,32.0,4.0,4000.0,169.0,5.137091718
15.44,12.0,10.0,12.0,4300.0,196.0,5.200153118
15.32,12.0,10.0,8.0,3500.0,168.0,5.205050099
15.29,12.0,8.0,2.0,4000.0,168.0,4.243626265
14.81,8.0,5.0,2.0,3000.0,141.0,4.191320021
10.34,12.0,7.0,3.0,1821.0,148.0,5.011901159
15.37,8.0,7.0,4.0,3969.0,226.0,5.34046648
12.9,8.0,7.0,4.0,3046.0,188.0,5.440164091
15.27,8.0,7.0,4.0,3110.0,194.0,5.100902476
15.24,13.0,8.0,8.0,4000.0,200.0,5.03773152
15.8,13.0,5.0,3.0,4000.0,165.0,4.357349647
15.8,13.0,5.0,2.0,4000.0,160.0,4.349761674
12.83,13.0,5.0,2.0,4000.0,168.0,4.132121927
