Customer ID,Tenure,Phone Service,Contract,Paper Less Billing,Payment Method,Monthly Charges,Total Charges,Churn
1269-FOYWN,44,Yes,One year,No,Bank transfer (automatic),20,860.8499756,No
9470-YFUYI,71,Yes,One year,Yes,Bank transfer (automatic),71,5012.100098,No
7817-BOQPW,2,Yes,Month-to-month,Yes,Electronic check,75.55000305,166.3000031,Yes
7402-EYFXX,26,Yes,Month-to-month,Yes,Electronic check,93.59999847,2404.100098,No
1853-UDXBW,1,Yes,Month-to-month,Yes,Electronic check,70,70,Yes
9895-VFOXH,1,No,Month-to-month,No,Mailed check,24.39999962,24.39999962,No
5458-CQJTA,65,Yes,Two year,Yes,Bank transfer (automatic),74.80000305,4820.149902,Yes
1230-QAJDW,3,Yes,Month-to-month,Yes,Mailed check,65.25,209.8999939,No
5701-ZIKJE,13,Yes,Month-to-month,Yes,Mailed check,50.54999924,610.75,No
5219-YIPTK,33,Yes,Month-to-month,Yes,Electronic check,104.4000015,3409.600098,Yes
5032-MIYKT,1,Yes,Month-to-month,Yes,Mailed check,70.69999695,70.69999695,No
7396-VJUZB,4,Yes,Month-to-month,No,Mailed check,45.25,155.3500061,No
9717-QEBGU,2,Yes,Month-to-month,Yes,Electronic check,70.30000305,144,No
5172-RKOCB,72,Yes,Two year,Yes,Credit card (automatic),108.9499969,7875,No
6509-TSGWN,37,Yes,Month-to-month,No,Mailed check,26.45000076,911.5999756,No
3540-RZJYU,15,Yes,Month-to-month,No,Electronic check,86.19999695,1270.199951,Yes
3178-CIFOT,23,Yes,One year,Yes,Credit card (automatic),19.64999962,478.1000061,No
2091-MJTFX,30,No,Month-to-month,No,Credit card (automatic),51.20000076,1561.5,Yes
4530-NDRKU,42,Yes,One year,Yes,Electronic check,19.04999924,761.8499756,No
5985-TBABQ,32,Yes,One year,No,Mailed check,74.75,2282.949951,No
9800-ONTFE,22,Yes,Month-to-month,Yes,Bank transfer (automatic),75.80000305,1615.099976,No
6743-HHQPF,42,No,Month-to-month,Yes,Credit card (automatic),25.10000038,1097.150024,No
8455-HIRAQ,8,Yes,Month-to-month,No,Mailed check,44.45000076,369.2999878,No
6616-AALSR,65,Yes,Two year,Yes,Credit card (automatic),104.3000031,6725.299805,No
0883-EIBTI,2,Yes,Month-to-month,No,Mailed check,19.5,31.54999924,Yes
9415-ZNBSX,70,Yes,Two year,Yes,Bank transfer (automatic),89,6293.200195,No
4018-KJYUY,22,Yes,Month-to-month,No,Credit card (automatic),20.14999962,432.5,No
0722-TROQR,4,Yes,Month-to-month,Yes,Electronic check,74.90000153,321.75,Yes
7571-YXDAD,2,Yes,Month-to-month,No,Credit card (automatic),74.90000153,147.1499939,Yes
3884-UEBXB,67,No,Two year,No,Bank transfer (automatic),36.15000153,2434.449951,No
8780-RSYYU,25,Yes,Month-to-month,Yes,Credit card (automatic),19.20000076,532.0999756,No
5537-UXXVS,20,Yes,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No
1791-PQHBB,2,Yes,Month-to-month,Yes,Credit card (automatic),61.20000076,125.9499969,No
8701-DGLVH,51,Yes,Two year,No,Mailed check,20.45000076,1042.650024,No
8741-LQOBK,46,No,Month-to-month,No,Bank transfer (automatic),35.04999924,1620.25,No
3393-FMZPV,25,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes
8082-GHXOP,13,Yes,Month-to-month,No,Mailed check,44,659.3499756,No
6402-ZFPPI,25,Yes,Month-to-month,Yes,Mailed check,102.8000031,2660.199951,Yes
0980-FEXWF,26,Yes,One year,No,Mailed check,50.34999847,1285.800049,No
7486-KSRVI,43,Yes,One year,Yes,Electronic check,100,4211.549805,Yes
3011-WQKSZ,19,Yes,Month-to-month,Yes,Electronic check,20,377.5499878,No
8443-WVPSS,10,Yes,Month-to-month,Yes,Electronic check,99.84999847,990.9000244,Yes
3006-XIMLN,2,Yes,Month-to-month,Yes,Bank transfer (automatic),94.19999695,193.8000031,Yes
8218-FFJDS,72,Yes,Two year,Yes,Bank transfer (automatic),86.40000153,6058.950195,No
1986-PHGZF,18,Yes,Month-to-month,Yes,Credit card (automatic),58.40000153,964.9000244,No
9965-YOKZB,9,Yes,Month-to-month,Yes,Electronic check,83.84999847,790.1500244,Yes
0504-HHAPI,27,Yes,Month-to-month,No,Credit card (automatic),88.30000305,2467.75,Yes
9360-OMDZZ,24,Yes,Month-to-month,Yes,Electronic check,94.09999847,2322.850098,No
6305-YLBMM,69,Yes,One year,Yes,Bank transfer (automatic),104.0500031,7262,Yes
0345-XMMUG,46,Yes,Two year,Yes,Credit card (automatic),108.9000015,4854.299805,No
8024-XNAFQ,72,Yes,Two year,Yes,Bank transfer (automatic),107.4000015,7748.75,No
3647-GMGDH,22,Yes,Month-to-month,Yes,Credit card (automatic),94.69999695,1914.900024,Yes
2988-GBIVW,70,Yes,Month-to-month,Yes,Electronic check,90.84999847,6470.100098,No
2832-SCUCO,2,Yes,Month-to-month,No,Electronic check,19.89999962,57.40000153,No
7036-ZZKBD,31,Yes,Month-to-month,Yes,Credit card (automatic),66.40000153,2019.800049,No
3791-LGQCY,56,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6500015,5688.049805,Yes
0265-PSUAE,16,Yes,Month-to-month,No,Bank transfer (automatic),100.6999969,1522.699951,No
0463-TXOAK,52,Yes,Two year,No,Credit card (automatic),25.60000038,1334.5,No
0594-UFTUL,13,Yes,Month-to-month,Yes,Mailed check,19.85000038,252,No
9509-MPYOD,35,Yes,One year,No,Mailed check,20.75,700.4500122,No
9128-CPXKI,59,Yes,Two year,No,Electronic check,95.80000305,5655.450195,No
0129-KPTWJ,72,Yes,Month-to-month,Yes,Electronic check,94.65000153,6747.350098,No
8166-ZZTFS,66,Yes,Two year,Yes,Bank transfer (automatic),80.55000305,5265.100098,Yes
5855-EIBDE,49,Yes,Two year,No,Credit card (automatic),106.6500015,5174.350098,No
5365-LLFYV,2,Yes,Month-to-month,Yes,Mailed check,45.84999847,105.5999985,No
5956-YHHRX,21,Yes,Month-to-month,Yes,Electronic check,104.3499985,2271.850098,No
6008-NAIXK,54,No,One year,Yes,Electronic check,55.45000076,2966.949951,No
2956-GGUCQ,24,Yes,Month-to-month,Yes,Electronic check,78.84999847,1772.25,Yes
1928-BXYIV,1,Yes,Month-to-month,No,Electronic check,61.15000153,61.15000153,No
5760-FXFVO,6,Yes,Month-to-month,Yes,Electronic check,78.94999695,494.9500122,No
6595-COKXZ,1,Yes,Month-to-month,Yes,Mailed check,44.45000076,44.45000076,Yes
0961-ZWLVI,49,Yes,One year,Yes,Credit card (automatic),109.1999969,5290.450195,No
5181-OABFK,56,Yes,Two year,Yes,Credit card (automatic),61.29999924,3346.800049,No
4007-NHVHI,56,Yes,Month-to-month,Yes,Electronic check,96.84999847,5219.649902,No
7816-VGHTO,6,No,Two year,No,Mailed check,40.54999924,217.5,No
5871-DGTXZ,32,Yes,One year,No,Mailed check,19.79999924,607.7000122,No
7550-WIQVA,50,Yes,One year,Yes,Electronic check,108.25,5431.399902,No
7544-ZVIKX,58,Yes,One year,Yes,Bank transfer (automatic),105.0500031,6004.850098,No
0016-QLJIS,65,Yes,Two year,Yes,Mailed check,90.44999695,5957.899902,No
7508-DQAKK,64,Yes,Two year,Yes,Credit card (automatic),86.40000153,5442.049805,No
5176-OLSKT,66,Yes,Two year,No,Bank transfer (automatic),66.90000153,4370.25,No
9356-AXGMP,38,Yes,One year,Yes,Electronic check,110.6999969,4428.600098,No
3556-BVQGL,20,Yes,One year,Yes,Mailed check,20,416.4500122,No
0362-ZBZWJ,36,Yes,Month-to-month,Yes,Electronic check,84.90000153,3067.199951,Yes
8979-CAMGB,64,Yes,One year,No,Electronic check,102.0999985,6688.100098,No
4211-MMAZN,1,Yes,Month-to-month,No,Mailed check,20.25,20.25,Yes
7581-EBBOU,60,Yes,One year,Yes,Credit card (automatic),70.15000153,4224.700195,No
4274-OWWYO,1,Yes,Month-to-month,Yes,Electronic check,74.34999847,74.34999847,Yes
5073-RZGBK,50,Yes,One year,Yes,Bank transfer (automatic),80.05000305,4042.199951,No
1541-ETJZO,1,Yes,Month-to-month,No,Mailed check,62.04999924,62.04999924,Yes
2192-CKRLV,72,No,Two year,Yes,Electronic check,49.20000076,3580.949951,No
3154-HMWUU,60,Yes,Two year,Yes,Bank transfer (automatic),20.5,1198.800049,No
6119-SPUDB,46,No,Two year,No,Mailed check,38.25,1755.349976,No
6522-OIQSX,69,No,Two year,Yes,Credit card (automatic),54.95000076,3772.5,No
7813-ZGGAW,31,Yes,Month-to-month,Yes,Bank transfer (automatic),96.59999847,2877.949951,No
8748-HFWBO,19,Yes,One year,No,Mailed check,19.89999962,357.7000122,No
1052-QJIBV,71,Yes,Two year,No,Credit card (automatic),19.89999962,1397.300049,No
1319-YLZJG,12,Yes,Month-to-month,Yes,Electronic check,84.59999847,959.9000244,No
4106-HADHQ,39,Yes,One year,No,Credit card (automatic),80,3182.949951,Yes
0723-FDLAY,44,Yes,One year,Yes,Bank transfer (automatic),85.25,3704.149902,No
3050-RLLXC,56,Yes,Two year,No,Credit card (automatic),81.25,4620.399902,No
9298-WGMRW,72,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,No
2369-UAPKZ,5,Yes,Month-to-month,No,Mailed check,104.0999985,541.9000244,Yes
3088-LHEFH,11,Yes,Month-to-month,Yes,Bank transfer (automatic),79,929.2999878,No
2778-OCLGR,24,No,Month-to-month,No,Bank transfer (automatic),39.09999847,971.2999878,Yes
6583-KQJLK,15,Yes,Month-to-month,Yes,Electronic check,94.65000153,1285.050049,No
8544-JNBOX,72,Yes,Two year,Yes,Mailed check,20.79999924,1521.199951,No
6681-ZSEXG,56,Yes,Two year,No,Credit card (automatic),59.5,3389.25,No
6139-ZZRBQ,64,Yes,Two year,Yes,Bank transfer (automatic),20.04999924,1198.050049,No
6116-RFVHN,34,Yes,Month-to-month,Yes,Electronic check,100.4499969,3414.649902,No
0637-KVDLV,2,Yes,Month-to-month,Yes,Electronic check,76.5,162.4499969,Yes
8884-FEEWR,35,Yes,One year,No,Bank transfer (automatic),20.60000038,754,No
3125-RAHBV,22,Yes,One year,No,Credit card (automatic),20.29999924,467.1499939,No
6633-MPWBS,5,Yes,Month-to-month,Yes,Electronic check,49.20000076,216.8999939,Yes
0373-AIVNJ,9,No,One year,No,Mailed check,39.54999924,373,No
8785-EPNCG,11,Yes,Month-to-month,No,Credit card (automatic),23.14999962,245.1999969,Yes
1682-VCOIO,23,Yes,One year,No,Mailed check,20.45000076,481.1000061,No
5729-KLZAR,4,Yes,Month-to-month,No,Electronic check,80.84999847,302.75,Yes
2072-ZVJJX,68,Yes,Two year,No,Bank transfer (automatic),25.25,1728.199951,No
8849-AYPTR,33,Yes,Month-to-month,No,Electronic check,91.25,2964.050049,No
9518-IMLHK,31,Yes,Month-to-month,Yes,Bank transfer (automatic),72.44999695,2156.25,No
1582-RAFML,1,Yes,Month-to-month,No,Mailed check,60.09999847,60.09999847,Yes
3646-ITDGM,56,Yes,Two year,No,Bank transfer (automatic),19.70000076,1051.900024,No
8740-CRYFY,1,Yes,Month-to-month,Yes,Electronic check,78.94999695,78.94999695,Yes
3569-VLDHH,66,Yes,One year,Yes,Electronic check,75.09999847,5013,No
8224-KDLKN,72,Yes,Two year,No,Bank transfer (automatic),25,1738.900024,No
7594-LZNWR,34,Yes,Month-to-month,No,Credit card (automatic),69.15000153,2275.100098,No
4001-TSBTV,58,Yes,Month-to-month,Yes,Electronic check,91.55000305,5511.649902,No
2962-XPMCQ,2,Yes,Month-to-month,Yes,Electronic check,45.15000153,98.5,Yes
8727-XDPUD,37,No,Two year,No,Credit card (automatic),35.79999924,1316.900024,No
1043-UXOVO,71,Yes,Two year,Yes,Credit card (automatic),113.1500015,7993.299805,No
1064-FBXNK,1,Yes,One year,No,Credit card (automatic),19.85000038,19.85000038,No
3996-ZNWYK,71,Yes,Two year,No,Credit card (automatic),19.79999924,1388.449951,No
2878-DHMIN,35,Yes,One year,No,Electronic check,19.89999962,666,No
7762-ONLJY,6,Yes,One year,No,Mailed check,19.70000076,94.44999695,No
1678-FYZOW,3,Yes,Month-to-month,Yes,Electronic check,79.40000153,244.6499939,Yes
5795-BKOYE,69,Yes,One year,No,Bank transfer (automatic),59.09999847,4134.700195,No
8627-EHGIP,44,No,One year,Yes,Mailed check,53.95000076,2375.399902,Yes
7402-PWYJJ,53,Yes,One year,Yes,Electronic check,91.15000153,4862.5,No
5480-TBGPH,24,Yes,Month-to-month,Yes,Credit card (automatic),99.30000305,2431.350098,Yes
0018-NYROU,5,Yes,Month-to-month,Yes,Electronic check,68.94999695,351.5,No
7501-VTYLJ,2,Yes,Month-to-month,No,Mailed check,51.54999924,106.1999969,No
7608-RGIRO,62,Yes,Two year,Yes,Mailed check,24.39999962,1413,No
0480-BIXDE,19,Yes,Month-to-month,Yes,Electronic check,96.80000305,1743.050049,No
5895-QSXOD,9,Yes,Month-to-month,No,Mailed check,70.05000305,657.5,No
9814-AOUDH,53,Yes,Two year,No,Credit card (automatic),19.5,1050.5,No
6175-IRFIT,5,Yes,Month-to-month,No,Mailed check,78.75,426.3500061,No
8760-ZRHKE,71,Yes,One year,No,Electronic check,69.19999695,4982.5,No
1622-HSHSF,1,Yes,Month-to-month,Yes,Mailed check,19.54999924,19.54999924,No
8854-CCVSQ,18,Yes,Month-to-month,Yes,Electronic check,80.65000153,1451.900024,Yes
6749-UTDVX,72,Yes,Two year,Yes,Electronic check,103.6500015,7634.799805,No
5542-DHSXL,4,Yes,Month-to-month,No,Mailed check,54.70000076,235.0500031,No
9102-OXKFY,59,Yes,Two year,No,Credit card (automatic),54.15000153,3116.149902,No
0511-JTEOY,1,Yes,Month-to-month,No,Mailed check,71.09999847,71.09999847,Yes
5216-WASFJ,31,Yes,Month-to-month,Yes,Electronic check,84.84999847,2633.399902,No
7808-DVWEP,3,Yes,Month-to-month,No,Bank transfer (automatic),20,49.65000153,No
7067-KSAZT,65,Yes,One year,Yes,Electronic check,106.25,6979.799805,Yes
2284-VFLKH,49,Yes,One year,Yes,Credit card (automatic),99.25,4920.799805,No
0366-NQSHS,2,Yes,Month-to-month,No,Mailed check,19.35000038,46.34999847,No
6532-YLWSI,53,Yes,One year,No,Bank transfer (automatic),20.79999924,1021.799988,Yes
3807-BPOMJ,55,Yes,One year,Yes,Electronic check,94.75,5276.100098,No
3892-NXAZG,72,Yes,Two year,Yes,Credit card (automatic),114.0500031,8289.200195,No
4948-WBBKL,36,Yes,Month-to-month,Yes,Bank transfer (automatic),74.90000153,2659.449951,No
4182-BGSIQ,10,Yes,Month-to-month,Yes,Bank transfer (automatic),19.79999924,196.75,No
9300-AGZNL,1,Yes,Month-to-month,Yes,Electronic check,94,94,Yes
0988-AADSA,72,Yes,Two year,No,Bank transfer (automatic),80.84999847,5824.75,No
9972-NKTFD,28,Yes,Month-to-month,No,Bank transfer (automatic),54.65000153,1517.5,No
3717-LNXKW,38,Yes,Month-to-month,No,Bank transfer (automatic),91.69999695,3479.050049,No
5734-EJKXG,61,Yes,One year,Yes,Electronic check,118.5999985,7365.700195,No
2207-RYYRL,52,Yes,Two year,No,Mailed check,24.54999924,1331.050049,No
6729-FZWSY,67,Yes,One year,Yes,Mailed check,19.45000076,1195.949951,No
9695-IDRZR,34,Yes,Two year,Yes,Credit card (automatic),116.1500015,3946.899902,No
8144-DGHXP,54,Yes,Two year,No,Electronic check,80.59999847,4299.950195,No
7814-LEEVE,1,Yes,Month-to-month,Yes,Bank transfer (automatic),20.29999924,20.29999924,No
1112-CUNAO,15,Yes,Month-to-month,No,Electronic check,89.84999847,1424.949951,Yes
5175-AOBHI,4,Yes,Month-to-month,Yes,Mailed check,46,193.6000061,Yes
5174-RNGBH,9,Yes,Month-to-month,No,Mailed check,66.25,620.5499878,Yes
8631-WUXGY,46,Yes,Month-to-month,Yes,Electronic check,99.80000305,4391.25,No
7270-BDIOA,22,Yes,Month-to-month,Yes,Electronic check,90,1993.800049,Yes
9565-JSNFM,38,Yes,One year,Yes,Bank transfer (automatic),70.44999695,2597.600098,Yes
5906-DVAPM,55,Yes,One year,Yes,Credit card (automatic),75,4213.899902,No
6654-QGBZZ,1,Yes,Month-to-month,No,Mailed check,19.89999962,19.89999962,No
8348-JLBUG,64,Yes,One year,No,Credit card (automatic),80.30000305,5017.700195,No
0607-DAAHE,53,Yes,Two year,No,Bank transfer (automatic),19.75,1052.349976,Yes
5641-DMBFJ,58,Yes,Two year,Yes,Electronic check,84.30000305,4916.399902,No
9200-NLNPD,56,No,One year,Yes,Bank transfer (automatic),54.04999924,2959.800049,No
2664-XJZNO,72,Yes,Two year,Yes,Credit card (automatic),104.9000015,7559.549805,No
9732-KPKBW,1,Yes,Month-to-month,Yes,Electronic check,53.95000076,53.95000076,Yes
3339-EAQNV,72,Yes,One year,Yes,Credit card (automatic),97.25,7133.100098,No
0921-OHLVP,22,Yes,Month-to-month,No,Electronic check,83.05000305,1799.300049,No
3389-YGYAI,8,Yes,Month-to-month,Yes,Electronic check,105.5,829.5499878,Yes
9560-ARGQJ,16,Yes,Month-to-month,Yes,Electronic check,81,1312.150024,Yes
8350-NYMVI,39,No,Month-to-month,No,Bank transfer (automatic),41.09999847,1597.050049,No
1600-DILPE,12,Yes,Month-to-month,Yes,Bank transfer (automatic),45,524.3499756,No
0536-ESJEP,54,Yes,Two year,Yes,Bank transfer (automatic),74.55000305,4191.450195,No
4654-GGUII,18,No,One year,Yes,Mailed check,40.20000076,711.9500122,No
6478-HRRCZ,32,Yes,One year,No,Mailed check,70.5,2201.75,No
8510-BBWMU,41,Yes,One year,Yes,Mailed check,19.75,806.9500122,No
6857-TKDJV,67,Yes,Two year,No,Bank transfer (automatic),24.64999962,1620.449951,No
2360-RDGRO,65,Yes,Month-to-month,Yes,Electronic check,104.25,6812.950195,No
0584-BJQGZ,25,Yes,Month-to-month,Yes,Bank transfer (automatic),78.34999847,1837.900024,No
5134-IKDAY,1,Yes,Month-to-month,Yes,Electronic check,69.80000305,69.80000305,Yes
1360-XFJMR,67,Yes,One year,Yes,Credit card (automatic),109.6999969,7344.450195,No
3070-DVEYC,7,Yes,Month-to-month,No,Mailed check,73.75,545.1500244,Yes
5730-RIITO,43,No,Month-to-month,Yes,Credit card (automatic),33.45000076,1500.25,No
9058-MJLZC,24,Yes,Month-to-month,Yes,Electronic check,94.59999847,2283.149902,No
5707-ORNDZ,9,Yes,Month-to-month,No,Electronic check,54.54999924,494.0499878,Yes
0902-XKXPN,69,Yes,Two year,No,Bank transfer (automatic),20.20000076,1376.5,No
5177-RVZNU,37,Yes,One year,No,Bank transfer (automatic),20.29999924,755.4000244,No
0056-EPFBG,20,No,Two year,Yes,Credit card (automatic),39.40000153,825.4000244,No
8993-IZEUX,7,Yes,Month-to-month,No,Bank transfer (automatic),69.15000153,488.6499939,No
8696-JKZNU,37,Yes,Month-to-month,Yes,Electronic check,76.25,2841.550049,Yes
5380-AFSSK,5,Yes,Month-to-month,Yes,Mailed check,93.90000153,486.8500061,Yes
8190-ZTQFB,41,No,One year,Yes,Electronic check,51.34999847,2075.100098,No
0931-MHTEM,54,Yes,One year,Yes,Credit card (automatic),100.0500031,5299.649902,No
2055-PDADH,3,Yes,Month-to-month,Yes,Electronic check,70.40000153,204.6999969,Yes
7515-LODFU,69,Yes,Two year,No,Credit card (automatic),20.29999924,1356.300049,No
0440-UEDAI,53,Yes,One year,Yes,Credit card (automatic),94.44999695,5042.75,No
1337-BOZWO,18,No,One year,No,Credit card (automatic),46.40000153,812.4000244,No
0868-VJRDR,64,Yes,Two year,Yes,Credit card (automatic),104.0500031,6605.549805,No
8714-EUHJO,31,Yes,Month-to-month,Yes,Electronic check,91.15000153,2995.449951,Yes
6344-SFJVH,20,No,Month-to-month,No,Credit card (automatic),24.89999962,505.9500122,No
3950-VPYJB,57,Yes,One year,No,Mailed check,59.59999847,3509.399902,No
8041-TMEID,63,Yes,Two year,No,Credit card (automatic),108.5,6991.899902,No
7321-ZNSLA,13,No,Two year,No,Mailed check,40.54999924,590.3499756,No
6941-KXRRV,48,Yes,One year,Yes,Bank transfer (automatic),58.95000076,2789.699951,No
3721-CNEYS,2,Yes,Month-to-month,Yes,Electronic check,70.94999695,137.9499969,Yes
8727-JQFHV,57,Yes,Two year,No,Mailed check,20.75,1123.150024,No
9475-NNDGC,71,Yes,One year,Yes,Bank transfer (automatic),113.1500015,7953.25,No
1355-KUSBG,7,Yes,Month-to-month,No,Electronic check,48.79999924,349.7999878,No
3688-FTHLT,16,Yes,Month-to-month,Yes,Bank transfer (automatic),63.04999924,1067.050049,No
0899-LIIBW,34,Yes,Month-to-month,No,Electronic check,100.8499985,3527.300049,No
2568-OIADY,37,Yes,Month-to-month,Yes,Electronic check,99.5,3762,Yes
1384-RCUXW,16,Yes,Month-to-month,Yes,Mailed check,80.55000305,1248.900024,No
5825-XJOCM,48,Yes,One year,Yes,Bank transfer (automatic),64.40000153,3035.350098,No
6848-YLDFR,58,Yes,One year,Yes,Credit card (automatic),75.19999695,4300.799805,No
8125-QPFJD,72,Yes,Two year,Yes,Bank transfer (automatic),84.90000153,6065.299805,No
2320-YKQBO,7,Yes,Month-to-month,No,Mailed check,19.29999924,144.9499969,No
1193-RTSLK,38,Yes,Month-to-month,Yes,Credit card (automatic),83.90000153,3233.600098,Yes
2302-ANTDP,48,Yes,Month-to-month,No,Electronic check,117.4499969,5438.899902,Yes
5923-GXUOC,10,Yes,Month-to-month,Yes,Electronic check,104.4000015,1081.449951,Yes
4973-RLZVI,30,Yes,One year,No,Credit card (automatic),74.65000153,2308.600098,No
7869-ZYDST,31,Yes,Month-to-month,Yes,Credit card (automatic),59.04999924,1882.800049,No
4501-UYKBC,46,Yes,One year,Yes,Credit card (automatic),69.09999847,3255.350098,No
1215-EXRMO,50,Yes,Two year,No,Mailed check,20.54999924,1067.650024,No
2305-MRGLV,28,Yes,Month-to-month,No,Bank transfer (automatic),76.55000305,2065.399902,No
8404-VIOMB,66,No,Two year,Yes,Bank transfer (automatic),62.5,4136.399902,No
5233-GEEAX,8,No,Month-to-month,Yes,Electronic check,29.39999962,221.8999939,Yes
2359-KLTEK,41,Yes,Month-to-month,Yes,Bank transfer (automatic),94.90000153,3848,No
5304-EFJLP,72,Yes,Two year,Yes,Bank transfer (automatic),111.6500015,8022.850098,No
2673-ZALNP,7,Yes,One year,No,Mailed check,19.89999962,173.1499939,No
9184-GALIL,38,Yes,Month-to-month,No,Mailed check,20.45000076,781.25,No
4393-RYCRE,44,Yes,One year,Yes,Electronic check,106.0500031,4510.799805,No
9746-MDMBK,47,Yes,One year,Yes,Bank transfer (automatic),113.4499969,5317.799805,No
3162-ZJZFU,53,Yes,Month-to-month,Yes,Electronic check,92.55000305,4779.450195,No
8404-GFGCZ,4,Yes,Month-to-month,No,Electronic check,65.59999847,250.1000061,No
8875-AKBYH,20,Yes,Month-to-month,Yes,Electronic check,84.34999847,1745.199951,No
4432-ADRLB,2,Yes,Month-to-month,No,Mailed check,44.65000153,74.90000153,Yes
0533-UCAAU,57,Yes,One year,Yes,Credit card (automatic),71.09999847,4140.100098,No
1394-SUIUH,44,Yes,Month-to-month,Yes,Electronic check,85.15000153,3670.5,No
3521-MNKLV,24,Yes,Month-to-month,Yes,Mailed check,49.70000076,1167.800049,No
2533-TIBIX,15,No,Month-to-month,Yes,Bank transfer (automatic),30.20000076,469.6499939,No
8993-PHFWD,3,No,Month-to-month,No,Electronic check,25.25,58.90000153,Yes
1565-RHDJD,4,Yes,Month-to-month,No,Bank transfer (automatic),84.05000305,333.5499878,Yes
7137-RYLPP,37,Yes,Month-to-month,Yes,Electronic check,85.69999695,3171.149902,Yes
3765-JXVKY,1,Yes,Month-to-month,Yes,Electronic check,74.69999695,74.69999695,Yes
5092-STPKP,24,Yes,Month-to-month,No,Credit card (automatic),56.34999847,1381.199951,No
7330-WZLNC,5,Yes,Month-to-month,Yes,Electronic check,90.80000305,455.5,Yes
