Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Location Type,Incident Address
30691738,05/25/2015 11:59:27 PM,05/26/2015 06:28:39 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,183-29 HENDERSON AVENUE
30693718,05/25/2015 11:56:24 PM,05/26/2015 03:33:50 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30693643,05/25/2015 11:15:56 PM,05/26/2015 02:12:32 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,1333 PROSPECT PLACE
30691753,05/25/2015 10:56:12 PM,05/26/2015 04:46:44 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,113 PURCELL STREET
30691743,05/25/2015 10:48:09 PM,05/26/2015 12:49:51 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30692343,05/25/2015 10:34:32 PM,05/26/2015 01:00:55 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,688 SACKETT STREET
30692852,05/25/2015 10:07:19 PM,05/25/2015 11:06:35 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,28 OLD FULTON STREET
30693159,05/25/2015 09:28:39 PM,05/25/2015 11:31:49 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30696264,05/25/2015 09:15:54 PM,05/25/2015 11:05:14 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30693642,05/25/2015 09:07:30 PM,05/26/2015 12:27:15 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,459 EAST 22 STREET
30692344,05/25/2015 09:00:08 PM,05/25/2015 11:04:02 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,2760 JEROME AVENUE
30695454,05/25/2015 08:55:49 PM,05/27/2015 06:47:53 AM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,540 WEST 165 STREET
30693035,05/25/2015 08:16:46 PM,05/26/2015 02:54:41 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,671 PROSPECT AVENUE
30696273,05/25/2015 06:55:40 PM,05/25/2015 08:28:52 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-04 LAUREL HILL BOULEVARD
30694940,05/25/2015 06:38:58 PM,05/25/2015 08:23:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,180 NOLL STREET
30691740,05/25/2015 06:33:42 PM,05/25/2015 06:45:36 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2219 ESPLANADE
30692454,05/25/2015 06:30:40 PM,05/25/2015 06:44:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2201 ESPLANADE
30691749,05/25/2015 06:23:31 PM,05/26/2015 01:22:17 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,135-08 226 STREET
30691761,05/25/2015 06:21:18 PM,05/25/2015 06:43:28 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2218 ESPLANADE
30692401,05/25/2015 05:29:34 PM,05/25/2015 08:27:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,68-07 GARFIELD AVENUE
30694942,05/25/2015 05:01:08 PM,05/25/2015 09:26:52 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,58 EAST 127 STREET
30694941,05/25/2015 04:37:17 PM,05/25/2015 04:59:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,85-23 88 STREET
30695760,05/25/2015 04:30:05 PM,05/25/2015 04:37:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2228 EASTCHESTER ROAD
30694380,05/25/2015 04:24:37 PM,05/25/2015 08:18:06 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30696713,05/25/2015 04:12:42 PM,05/25/2015 10:13:43 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,28 OLD FULTON STREET
30692155,05/25/2015 03:35:37 PM,05/25/2015 05:00:59 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1214 BROADWAY
30694044,05/25/2015 01:52:04 PM,05/25/2015 02:59:29 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30696330,05/25/2015 01:43:53 PM,05/25/2015 03:56:41 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,234 ST JOHNS PLACE
30693042,05/25/2015 01:27:52 PM,05/25/2015 02:40:52 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30695544,05/25/2015 01:25:47 PM,05/25/2015 01:45:27 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30693030,05/25/2015 01:21:57 PM,05/25/2015 01:45:26 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30693728,05/25/2015 12:57:05 PM,05/25/2015 03:11:06 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1705 WEST 4 STREET
30692400,05/25/2015 12:19:18 PM,05/26/2015 12:06:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1321 BRISTOW STREET
30694359,05/25/2015 12:12:19 PM,05/25/2015 12:36:47 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30691682,05/25/2015 12:08:08 PM,05/25/2015 04:35:30 PM,NYPD,New York City Police Department,Traffic,Highway,
30691754,05/25/2015 12:07:36 PM,05/25/2015 02:39:48 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30692407,05/25/2015 11:58:49 AM,05/25/2015 01:33:51 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30693456,05/25/2015 11:46:16 AM,05/25/2015 01:26:34 PM,NYPD,New York City Police Department,Vending,Store/Commercial,1972 BROADWAY
30695306,05/25/2015 11:41:21 AM,05/25/2015 01:26:36 PM,NYPD,New York City Police Department,Vending,Store/Commercial,1934 BROADWAY
30693650,05/25/2015 11:20:29 AM,05/25/2015 11:41:28 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,258 STREET
30691762,05/25/2015 10:55:44 AM,05/25/2015 05:15:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,900 EDISON AVENUE
30693700,05/25/2015 10:54:45 AM,05/25/2015 03:08:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,69-35 168 STREET
30695108,05/25/2015 10:51:02 AM,05/25/2015 03:18:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,90-24 153 AVENUE
30694317,05/25/2015 10:42:23 AM,05/25/2015 01:34:54 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-02 COOPER AVENUE
30694305,05/25/2015 09:53:21 AM,05/25/2015 08:46:55 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,34 BUTLER PLACE
30694314,05/25/2015 09:37:38 AM,05/25/2015 10:58:00 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,101-23 117 STREET
30691760,05/25/2015 08:37:18 AM,05/25/2015 02:26:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1580 PELHAM PARKWAY SOUTH
30693107,05/25/2015 08:31:16 AM,05/25/2015 01:54:49 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,12 8 AVENUE MALBA
30693106,05/25/2015 08:01:05 AM,05/25/2015 08:23:51 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,227 STREET
30692398,05/25/2015 05:37:16 AM,05/25/2015 08:02:18 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,103-24 99 STREET
30694229,05/25/2015 04:18:48 AM,05/25/2015 08:10:53 AM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,224 AVENUE B
30687139,05/25/2015 01:57:06 AM,05/25/2015 02:52:31 AM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,155 BEACH 95 STREET
30686583,05/25/2015 12:31:50 AM,05/25/2015 07:03:53 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,12-11 NEILSON STREET
30686566,05/25/2015 12:28:37 AM,05/25/2015 02:21:07 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,208 BEACH 42 STREET
30690515,05/24/2015 11:39:31 PM,05/25/2015 02:49:06 AM,NYPD,New York City Police Department,Drinking,Park/Playground,
30687182,05/24/2015 11:25:55 PM,05/25/2015 03:57:02 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,78-01 67 DRIVE
30689081,05/24/2015 09:55:12 PM,05/25/2015 07:53:32 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,147-22 106 AVENUE
30689273,05/24/2015 09:30:19 PM,05/25/2015 07:03:45 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,61-04 LAUREL HILL BOULEVARD
30690420,05/24/2015 08:37:50 PM,05/25/2015 01:16:16 AM,NYPD,New York City Police Department,Drinking,Residential Building/House,133 FORT GEORGE AVENUE
30687233,05/24/2015 08:34:28 PM,05/25/2015 07:56:51 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30687151,05/24/2015 08:26:22 PM,05/24/2015 10:00:51 PM,NYPD,New York City Police Department,Drinking,Park/Playground,
30689116,05/24/2015 07:35:11 PM,05/25/2015 01:12:25 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30686520,05/24/2015 07:27:12 PM,05/24/2015 08:44:32 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,223 LEFFERTS AVENUE
30690507,05/24/2015 07:08:14 PM,05/24/2015 09:57:34 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,50-41 65 STREET
30687141,05/24/2015 06:22:29 PM,05/24/2015 06:47:27 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,
30686986,05/24/2015 06:17:56 PM,05/24/2015 07:48:52 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1585 BROADWAY
30688891,05/24/2015 06:13:10 PM,05/24/2015 08:29:36 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,910 NINTH AVENUE
30691513,05/24/2015 06:12:01 PM,05/24/2015 06:20:49 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30689568,05/24/2015 06:09:01 PM,05/25/2015 08:18:36 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,735 EAST 9 STREET
30686592,05/24/2015 06:07:08 PM,05/24/2015 07:32:56 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,1158 SAINT MARKS AVENUE
30688907,05/24/2015 05:56:18 PM,05/24/2015 07:40:21 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,BAYCHESTER AVENUE
30687138,05/24/2015 05:17:16 PM,05/24/2015 06:22:56 PM,NYPD,New York City Police Department,Drinking,Park/Playground,
30686591,05/24/2015 05:05:13 PM,05/25/2015 05:50:56 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2069 HOBART AVENUE
30690407,05/24/2015 05:03:42 PM,05/24/2015 08:32:49 PM,NYPD,New York City Police Department,Drinking,Residential Building/House,
30689159,05/24/2015 04:37:50 PM,05/24/2015 04:42:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,91-21 97 STREET
30691081,05/24/2015 04:16:26 PM,05/24/2015 04:47:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2224 ESPLANADE AVENUE
30689272,05/24/2015 03:56:12 PM,05/25/2015 07:53:33 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,93-01 201 STREET
30688226,05/24/2015 03:54:45 PM,05/24/2015 05:57:37 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30689274,05/24/2015 03:34:28 PM,05/24/2015 06:39:51 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,45-70 168 STREET
30687833,05/24/2015 03:01:31 PM,05/24/2015 03:21:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30690865,05/24/2015 02:53:29 PM,05/24/2015 05:57:39 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,EAST 104 STREET
30689283,05/24/2015 02:20:43 PM,05/24/2015 02:53:37 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30691082,05/24/2015 02:09:27 PM,05/24/2015 02:49:26 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,12-11 NEILSON STREET
30687810,05/24/2015 02:04:24 PM,05/24/2015 02:51:31 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,13-34 BAY 24 STREET
30691146,05/24/2015 01:52:56 PM,05/24/2015 05:08:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,5-43 48 AVENUE
30691251,05/24/2015 01:47:04 PM,05/24/2015 04:16:05 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,165 AVENUE
30691239,05/24/2015 01:34:18 PM,05/24/2015 01:59:05 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30689783,05/24/2015 01:19:53 PM,05/24/2015 02:30:37 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,31-02 44 STREET
30691514,05/24/2015 01:15:52 PM,05/24/2015 03:20:53 PM,NYPD,New York City Police Department,Vending,Park/Playground,
30687587,05/24/2015 12:03:18 PM,05/24/2015 02:54:41 PM,NYPD,New York City Police Department,Vending,Park/Playground,
30689160,05/24/2015 11:42:24 AM,05/24/2015 05:23:05 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,355 THIERIOT AVENUE
30691096,05/24/2015 11:31:09 AM,05/24/2015 11:56:32 AM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30690858,05/24/2015 11:10:28 AM,05/24/2015 11:59:40 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,EAST 104 STREET
30690162,05/24/2015 10:54:48 AM,05/24/2015 11:21:53 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,EAST 104 STREET
30687183,05/24/2015 10:51:16 AM,05/24/2015 04:44:24 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,30 ARLO ROAD
30687879,05/24/2015 10:30:14 AM,05/24/2015 11:50:10 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30691515,05/24/2015 10:22:25 AM,05/24/2015 03:10:24 PM,NYPD,New York City Police Department,Vending,Residential Building/House,237 EAST 104 STREET
30688419,05/24/2015 07:53:53 AM,05/24/2015 08:26:13 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30687165,05/24/2015 07:22:47 AM,05/24/2015 11:15:30 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,2755 EAST 28 STREET
30686584,05/24/2015 06:59:20 AM,05/24/2015 02:37:58 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30687142,05/24/2015 06:18:23 AM,05/24/2015 07:01:56 AM,NYPD,New York City Police Department,Traffic,Highway,
30685334,05/24/2015 01:02:19 AM,05/24/2015 08:02:27 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,26-10 SEAGIRT BOULEVARD
30685670,05/23/2015 11:43:05 PM,05/24/2015 12:30:08 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1585 BROADWAY
30685845,05/23/2015 09:46:23 PM,05/24/2015 04:54:09 AM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,59-85 58 ROAD
30682660,05/23/2015 09:35:29 PM,05/23/2015 10:16:57 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30681865,05/23/2015 09:16:28 PM,05/23/2015 10:40:56 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,21-11 ELK DRIVE
30681927,05/23/2015 09:06:47 PM,05/23/2015 10:22:20 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30683156,05/23/2015 08:57:21 PM,05/23/2015 11:19:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,193 BRAISTED AVENUE
30681796,05/23/2015 08:55:40 PM,05/23/2015 11:37:14 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,109 ROAD
30685943,05/23/2015 08:14:48 PM,05/23/2015 09:42:53 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,54O WEST 143 STREET
30681795,05/23/2015 07:41:48 PM,05/23/2015 09:44:04 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,1 BAY STREET
30683640,05/23/2015 07:25:54 PM,05/23/2015 08:08:49 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,165 EAST 116 ST-MARIN BOULEVARD
30684079,05/23/2015 07:05:28 PM,05/23/2015 09:19:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,114-50 141 STREET
30685178,05/23/2015 06:26:50 PM,05/23/2015 07:37:12 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,4251 KATONAH AVENUE
30682931,05/23/2015 06:22:56 PM,05/23/2015 07:22:22 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,910 NINTH AVENUE
30682545,05/23/2015 06:07:04 PM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,24671-2479 137TH AVE
30681259,05/23/2015 05:34:50 PM,05/23/2015 07:33:57 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30682932,05/23/2015 05:23:22 PM,05/24/2015 02:13:49 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30685644,05/23/2015 05:13:35 PM,05/24/2015 12:15:21 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30683952,05/23/2015 05:13:23 PM,05/24/2015 04:24:27 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,90-55 DESARC ROAD
30683847,05/23/2015 05:05:59 PM,05/23/2015 10:50:29 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,25-40 31 STREET
30683823,05/23/2015 04:52:47 PM,05/23/2015 07:37:14 PM,NYPD,New York City Police Department,Drinking,Club/Bar/Restaurant,12-54 150 STREET
30685846,05/23/2015 04:47:42 PM,05/23/2015 06:42:13 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,14-10 EGGERT PLACE
30681172,05/23/2015 04:35:18 PM,05/23/2015 11:39:30 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,88 AVENUE F
30681196,05/23/2015 04:17:13 PM,05/23/2015 11:38:18 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,64 ROAD
30685034,05/23/2015 04:00:32 PM,05/23/2015 05:35:48 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,237 EAST 104 STREET
30682259,05/23/2015 03:56:26 PM,05/23/2015 07:40:24 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1928 BROADWAY
30681115,05/23/2015 03:51:41 PM,05/23/2015 05:37:59 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30685612,05/23/2015 03:50:17 PM,05/23/2015 03:58:02 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,1585 BROADWAY
30683638,05/23/2015 03:47:51 PM,05/23/2015 11:21:46 PM,NYPD,New York City Police Department,Vending,Store/Commercial,1585 BROADWAY
30681246,05/23/2015 03:37:57 PM,05/23/2015 03:51:46 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30684078,05/23/2015 03:30:58 PM,05/23/2015 06:19:46 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,117-12 229 STREET
30684923,05/23/2015 03:18:04 PM,05/24/2015 12:43:55 AM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30686125,05/23/2015 03:17:31 PM,05/23/2015 10:38:33 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,106-13 34 AVENUE
30682591,05/23/2015 03:13:51 PM,05/23/2015 06:23:07 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,133 AVENUE
30685886,05/23/2015 03:06:54 PM,05/23/2015 03:30:38 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
30681168,05/23/2015 02:57:54 PM,05/24/2015 04:29:43 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,81-01 133 AVENUE
30683326,05/23/2015 02:57:09 PM,05/23/2015 05:27:10 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,14 BUSHWICK AVENUE
30683924,05/23/2015 02:55:38 PM,05/23/2015 09:21:48 PM,NYPD,New York City Police Department,Drinking,Park/Playground,
30684292,05/23/2015 02:47:26 PM,05/23/2015 09:21:50 PM,NYPD,New York City Police Department,Vending,Park/Playground,
30681799,05/23/2015 02:44:40 PM,05/23/2015 07:26:31 PM,NYPD,New York City Police Department,Drinking,Street/Sidewalk,1732A STERLING PLACE
30682889,05/23/2015 02:44:27 PM,05/23/2015 03:18:57 PM,NYPD,New York City Police Department,Vending,Park/Playground,
30681915,05/23/2015 02:07:23 PM,05/23/2015 07:39:20 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,357 BEACH AVENUE
30685253,05/23/2015 01:49:21 PM,05/23/2015 07:18:11 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,4109 SETON AVENUE
30683639,05/23/2015 01:47:13 PM,05/23/2015 03:26:24 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,
30682491,05/23/2015 01:41:56 PM,,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,175-1-175- 76TH AVENUE
30681181,05/23/2015 01:37:47 PM,05/23/2015 05:39:02 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30683953,05/23/2015 01:32:15 PM,05/23/2015 05:39:04 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30684331,05/23/2015 01:30:52 PM,05/23/2015 02:31:11 PM,NYPD,New York City Police Department,Vending,Park/Playground,
30685035,05/23/2015 12:55:02 PM,05/23/2015 02:44:58 PM,NYPD,New York City Police Department,Vending,Street/Sidewalk,39 EAST FORDHAM ROAD
30683154,05/23/2015 12:52:00 PM,05/23/2015 05:01:10 PM,NYPD,New York City Police Department,Derelict Vehicle,Street/Sidewalk,
30681245,05/23/2015 12:34:42 PM,05/23/2015 01:39:31 PM,NYPD,New York City Police Department,Traffic,Street/Sidewalk,
